OBJECTID,SHAPE,VisitId,Species,TimeInterval,CountMethod,UniqueId,Latitude,Longitude,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,NEAR_ANGLE
5041,,1506,FISP,2,A,V1506-5119,37.43057525,-85.3712671,214,424.2682163,5030937.32,3680899.17,131.4324292
5042,,1506,FISP,0,A,V1506-5120,37.43134131,-85.3737207,214,434.8252343,5030937.32,3680899.17,5.549178938
5043,,1506,FISP,0,A,V1506-5121,37.43225278,-85.37224785,214,291.6179987,5030937.32,3680899.17,-88.72561345
5044,,1506,EAKI,0,A,V1506-5122,37.43097055,-85.37274765,214,230.9892837,5030937.32,3680899.17,49.59795828
5045,,1506,NOBO,3,A,V1506-5123,37.43071832,-85.37216147,214,267.8608367,5030937.32,3680899.17,94.46614178
5046,,1508,EAME,3,V,V1508-5124,37.37854268,-85.32505351,223,651.2881392,5045338.62,3661482.101,-18.97832947
5047,,1508,EAME,3,V,V1508-5125,37.37859892,-85.32478431,223,585.9239665,5045338.62,3661482.101,-23.39365296
5048,,1508,EAME,3,V,V1508-5126,37.37834124,-85.324732,223,540.2918725,5045338.62,3661482.101,-14.89584767
5049,,1508,EAME,3,V,V1508-5127,37.37829924,-85.3249832,223,607.6848904,5045338.62,3661482.101,-11.70319158
5050,,1508,EAME,3,A,V1508-5128,37.37674959,-85.32368353,223,488.96437,5045338.62,3661482.101,63.935304
5051,,1508,FISP,3,A,V1508-5129,37.37647813,-85.32377471,223,589.6432577,5045338.62,3661482.101,65.88765467
5052,,1508,EAME,0,V,V1508-5130,37.37691601,-85.32224859,223,427.3902462,5045338.62,3661482.101,118.1785832
5053,,1508,EAME,0,V,V1508-5131,37.37644226,-85.32178527,223,643.9755404,5045338.62,3661482.101,121.5796838
5054,,1508,EAME,0,A,V1508-5132,37.3780403,-85.32203509,223,264.0370302,5045338.62,3661482.101,-172.8423355
5055,,1508,EAME,0,A,V1508-5133,37.37724482,-85.32258638,223,277.3499892,5045338.62,3661482.101,111.8280863
5056,,1509,NOBO,1,A,V1509-5134,37.417392,-85.32701984,218,596.0330361,5043825.787,3675300.664,-116.0230912
5057,,1509,NOBO,1,A,V1509-5135,37.41636189,-85.32879513,218,297.8563316,5043825.787,3675300.664,-32.08445777
5058,,1510,NOBO,0,A,V1510-5136,37.40889251,-85.31187056,220,298.2057508,5048228.87,3672640.584,-155.9902695
5059,,1511,EAME,0,V,V1511-5137,37.45058332,-85.31775622,209,892.8026674,5046337.961,3687127.289,-115.4438698
5060,,1511,EAME,0,V,V1511-5138,37.44687363,-85.31646803,209,936.9845076,5046337.961,3687127.289,144.601935
5061,,1511,EAME,0,A,V1511-5139,37.44989362,-85.32081044,209,745.2832262,5046337.961,3687127.289,-47.67298209
5062,,1512,EAME,4,A,V1512-5141,37.43093534,-85.3160166,215,605.831386,5046830.086,3680354.962,-135.1741263
5063,,1512,FISP,0,A,V1512-5142,37.42859611,-85.31784191,215,437.8179528,5046830.086,3680354.962,77.28635506
5064,,1513,NOBO,0,A,V1513-5143,37.39394859,-85.35701068,249,612.5993653,5035963.152,3666991.65,-26.23824987
5065,,1513,FISP,0,A,V1513-5144,37.39195713,-85.35608891,249,531.9450512,5035963.152,3666991.65,58.4108903
5066,,1514,FISP,0,A,V1514-5145,37.37793039,-85.30793996,250,556.0062299,5049172.841,3661306.576,-160.2920212
5067,,1515,FISP,1,A,V1515-5146,37.37666862,-85.3237064,223,518.3861397,5045338.62,3661482.101,64.72225954
5068,,1515,EAME,1,A,V1515-5147,37.3769641,-85.32236034,223,397.2440977,5045338.62,3661482.101,115.2210914
5069,,1515,EAME,1,A,V1515-5148,37.37778325,-85.322089,223,254.1168596,5045338.62,3661482.101,166.1655053
5070,,1515,EAME,2,A,V1515-5149,37.37708303,-85.32293699,223,316.8439687,5045338.62,3661482.101,90.27465686
5071,,1516,NOBO,0,A,V1516-5150,37.39220958,-85.35389134,249,507.619663,5035963.152,3666991.65,135.0692572
5072,,1516,NOBO,0,A,V1516-5151,37.39395619,-85.3555503,249,302.5366512,5035963.152,3666991.65,-65.54299328
5073,,1517,NOBO,2,A,V1517-5152,37.43150512,-85.36949527,214,794.1573594,5030937.32,3680899.17,-178.3714892
5074,,1517,NOBO,2,A,V1517-5153,37.43044162,-85.37090981,214,531.205376,5030937.32,3680899.17,136.4014809
5075,,1517,FISP,0,A,V1517-5154,37.43026008,-85.372274,214,434.1707452,5030937.32,3680899.17,88.52971684
5076,,1517,FISP,3,A,V1517-5155,37.43250738,-85.37272899,214,410.7186822,5030937.32,3680899.17,-69.09432356
5077,,1517,GRSP,0,A,V1517-5156,37.4309112,-85.37277003,214,251.7845812,5030937.32,3680899.17,51.67889507
5078,,1517,EAKI,4,V,V1517-5157,37.43095419,-85.37223915,214,181.2725305,5030937.32,3680899.17,89.35407427
5079,,1518,EAME,1,V,V1518-5158,37.41664015,-85.38626631,217,587.1995569,5027395.322,3675203.541,-29.19855929
5080,,1519,NOBO,0,A,V1519-5159,37.41443607,-85.32595298,218,789.176801,5043825.787,3675300.664,136.8987515
5081,,1519,EAME,0,A,V1519-5160,37.41492839,-85.32571086,218,739.1276041,5043825.787,3675300.664,150.8822154
5082,,1519,NOBO,0,A,V1519-5161,37.41706663,-85.32693914,218,505.558611,5043825.787,3675300.664,-124.3794559
5083,,1520,NOBO,1,A,V1520-5162,37.40931772,-85.31131905,220,513.0108361,5048228.87,3672640.584,-147.331794
5084,,1520,NOBO,2,A,V1520-5163,37.40678765,-85.31181812,220,707.66997,5048228.87,3672640.584,114.3014706
5085,,1520,FISP,0,A,V1520-5164,37.40884425,-85.31189657,220,284.5147624,5048228.87,3672640.584,-158.6173951
5086,,1520,FISP,0,A,V1520-5165,37.40797978,-85.31215271,220,285.564593,5048228.87,3672640.584,132.252614
5087,,1521,EAME,0,A,V1521-5167,37.41739579,-85.29592109,219,705.451528,5053487.061,3675278.528,-58.51026978
5088,,1521,FISP,0,A,V1521-5168,37.41721654,-85.29396731,219,574.6968332,5053487.061,3675278.528,-110.2825847
5089,,1521,FISP,0,A,V1521-5169,37.41560751,-85.29220169,219,716.2134029,5053487.061,3675278.528,176.4561695
5090,,1521,EAME,0,A,V1521-5170,37.41607156,-85.29549987,219,271.7496472,5053487.061,3675278.528,-26.20691498
5091,,1522,FISP,3,A,V1522-5171,36.75940372,-86.13369506,170,594.7828203,4808750.429,3436799.962,98.30748556
5092,,1522,EAKI,4,A,V1522-5172,36.76053894,-86.13643862,170,736.4822804,4808750.429,3436799.962,13.49572666
5093,,1522,BEVI,0,A,V1522-5173,36.76034284,-86.134828,170,346.341386,4808750.429,3436799.962,45.07616273
5094,,1522,HESP,1,A,V1522-5174,36.76142464,-86.13481132,170,280.664933,4808750.429,3436799.962,-31.98192925
5095,,1523,NOBO,3,A,V1523-5175,36.74851268,-86.15413515,172,1106.211918,4802149.443,3431399.608,-128.0176485
5096,,1523,EAKI,2,A,V1523-5176,36.74838493,-86.15582555,172,847.7446193,4802149.443,3431399.608,-102.6605414
5097,,1523,NOBO,3,A,V1523-5177,36.74900079,-86.15696351,172,1062.993091,4802149.443,3431399.608,-82.06958674
5098,,1523,NOBO,4,A,V1523-5178,36.74586443,-86.16073835,172,1260.596402,4802149.443,3431399.608,3.835575952
5099,,1523,FISP,4,A,V1523-5179,36.7446874,-86.15784513,172,660.6936012,4802149.443,3431399.608,51.43779733
5100,,1523,PRAW,1,A,V1523-5180,36.74750506,-86.15791375,172,665.0188706,4802149.443,3431399.608,-49.99869004
5101,,1523,BEVI,0,A,V1523-5181,36.74790744,-86.1573827,172,709.1731789,4802149.443,3431399.608,-67.51410077
5102,,1524,BWWA,2,A,V1524-5182,36.71568395,-86.1369628,176,542.7984664,4808253.095,3420613.991,35.82524583
5103,,1524,EAKI,0,A,V1524-5183,36.71672635,-86.13556899,176,67.19839946,4808253.095,3420613.991,-63.5342554
5104,,1524,FISP,0,A,V1524-5184,36.71680769,-86.13476544,176,224.0767462,4808253.095,3420613.991,-156.6527427
5105,,1525,EAME,3,A,V1525-5185,36.7201811,-86.15486885,175,916.1010528,4802498.104,3421042.847,-94.56527224
5106,,1525,DICK,2,A,V1525-5186,36.71693334,-86.15528976,175,274.5257188,4802498.104,3421042.847,78.31520013
5107,,1525,NOBO,0,A,V1525-5187,36.71784803,-86.15550791,175,134.5628757,4802498.104,3421042.847,-28.63992891
5108,,1525,DICK,0,A,V1525-5188,36.71759201,-86.15509343,175,29.40642401,4802498.104,3421042.847,95.84562638
5109,,1526,NOBO,3,A,V1526-5189,36.70582899,-86.16010656,178,1025.03961,4799989.301,3416679.595,-176.7959366
5110,,1526,EAKI,4,A,V1526-5190,36.70701552,-86.16432335,178,537.8786787,4799989.301,3416679.595,-66.91069055
5111,,1526,GRSP,3,A,V1526-5191,36.70565465,-86.16287779,178,210.6931145,4799989.301,3416679.595,179.2917568
5112,,1526,DICK,1,A,V1526-5192,36.70552832,-86.16320575,178,124.0593271,4799989.301,3416679.595,157.148769
5113,,1526,EAME,0,A,V1526-5193,36.70572465,-86.16337115,178,70.20473385,4799989.301,3416679.595,-160.422349
5114,,1527,EAME,3,A,V1527-5194,36.69290163,-86.16731632,180,913.5592468,4798150.476,3411486.507,-142.7744231
5115,,1527,EAME,2,A,V1527-5195,36.68948645,-86.17031671,180,704.855138,4798150.476,3411486.507,77.04770576
5116,,1527,BEVI,1,A,V1527-5196,36.69056798,-86.17185022,180,672.1981365,4798150.476,3411486.507,25.6605693
5117,,1527,FISP,4,A,V1527-5197,36.69070573,-86.17015791,180,266.6544008,4798150.476,3411486.507,65.77398607
5118,,1528,DICK,3,A,V1528-5198,36.71937107,-86.20154171,173,502.8015052,4788489.201,3421418.318,-142.5761497
5119,,1528,GRSP,0,A,V1528-5199,36.7190957,-86.20179236,173,384.8889695,4788489.201,3421418.318,-147.7042295
5120,,1529,DICK,2,A,V1529-5200,36.68604401,-86.29303727,181,686.0694066,4762678.414,3409645.078,-7.268902497
5121,,1529,EAME,2,A,V1529-5201,36.68637848,-86.29186751,181,395.1207892,4762678.414,3409645.078,-31.52500514
5122,,1529,FISP,0,A,V1529-5202,36.68647335,-86.29138556,181,309.6519692,4762678.414,3409645.078,-50.90495272
5123,,1529,PRAW,0,A,V1529-5203,36.68519045,-86.2904306,181,242.7260588,4762678.414,3409645.078,109.7634275
5124,,1529,NOBO,1,A,V1529-5204,36.68510887,-86.29028793,181,286.4793356,4762678.414,3409645.078,115.5906705
5125,,1530,NOBO,2,A,V1530-5205,36.71855244,-86.28222694,174,430.0232486,4764968.23,3421213.656,-128.443027
5126,,1530,NOBO,0,A,V1530-5206,36.71753753,-86.28518694,174,603.0707386,4764968.23,3421213.656,2.640020895
5127,,1530,EAME,4,A,V1530-5207,36.71562181,-86.28425236,174,799.3116934,4764968.23,3421213.656,65.42150331
5128,,1530,EAKI,3,A,V1530-5208,36.71628699,-86.28414075,174,569.3162117,4764968.23,3421213.656,58.39460803
5129,,1530,EAME,3,A,V1530-5209,36.71613063,-86.28392643,174,591.2472211,4764968.23,3421213.656,66.48942849
5130,,1530,BEVI,2,A,V1530-5210,36.71644842,-86.28325352,174,429.2627432,4764968.23,3421213.656,84.92901121
5131,,1530,PRAW,1,A,V1530-5211,36.71707361,-86.28361997,174,245.9374955,4764968.23,3421213.656,54.14281137
5132,,1531,NOBO,0,A,V1531-5213,36.75307227,-86.28186404,171,341.5330229,4765117.253,3434288.771,150.1931398
5133,,1531,FISP,2,A,V1531-5214,36.75416923,-86.28350947,171,296.0952462,4765117.253,3434288.771,-51.71026979
5134,,1532,EAME,3,A,V1532-5215,36.76613173,-86.26010142,169,902.8328812,4770916.699,3438918.437,174.9218624
5135,,1532,EAKI,0,A,V1532-5216,36.76678965,-86.26214695,169,342.5928287,4770916.699,3438918.437,-151.6038913
5136,,1532,EAKI,3,A,V1532-5217,36.76558872,-86.26281436,169,292.200357,4770916.699,3438918.437,110.7356553
5137,,1533,EAKI,0,A,V1533-5218,36.78877421,-86.20987609,168,653.7557324,4786691.51,3446364.114,-79.28686552
5138,,1533,FISP,2,A,V1533-5219,36.78526172,-86.20827183,168,724.6739931,4786691.51,3446364.114,118.161307
5139,,1533,EAKI,2,A,V1533-5220,36.7869183,-86.20877589,168,200.4286757,4786691.51,3446364.114,169.9481951
5140,,1533,EAKI,4,A,V1533-5221,36.78718055,-86.2093777,168,65.05240698,4786691.51,3446364.114,-109.365777
5141,,1534,BWWA,3,A,V1534-5222,36.7968654,-86.19432779,167,210.4528543,4791320.088,3449825.916,-29.80348655
5142,,1534,FISP,1,A,V1534-5223,36.79659081,-86.19288103,167,240.5738251,4791320.088,3449825.916,-179.3797285
5143,,1535,FISP,2,A,V1535-5224,36.79990831,-86.18318702,166,736.4454996,4795074.216,3450715.846,-24.66193697
5144,,1535,NOBO,1,A,V1535-5225,36.79943996,-86.180497,166,177.6363856,4795074.216,3450715.846,-131.4637998
5145,,1536,GRSP,3,A,V1536-5226,36.7153429,-86.28133065,174,984.0891395,4764968.23,3421213.656,122.1339457
5146,,1536,NOBO,2,A,V1536-5227,36.71579497,-86.2817342,174,781.7902591,4764968.23,3421213.656,121.2932661
5147,,1536,EAME,3,A,V1536-5228,36.71641469,-86.28228049,174,505.9987641,4764968.23,3421213.656,119.2474577
5148,,1536,EAKI,0,A,V1536-5229,36.71614938,-86.28398427,174,591.9303095,4764968.23,3421213.656,64.72016269
5149,,1536,FISP,1,A,V1536-5230,36.71731834,-86.28484543,174,514.2800151,4764968.23,3421213.656,12.14069802
5150,,1536,FISP,3,A,V1536-5231,36.71880854,-86.28428746,174,548.5424088,4764968.23,3421213.656,-52.21251025
5151,,1536,DICK,1,A,V1536-5232,36.71688283,-86.28260984,174,310.0971592,4764968.23,3421213.656,119.2773372
5152,,1536,HESP,4,A,V1536-5233,36.71698913,-86.2822514,174,346.4394955,4764968.23,3421213.656,137.8740933
5153,,1537,BEVI,2,A,V1537-5234,36.72023759,-86.20430395,173,746.8511421,4788489.201,3421418.318,-56.80861418
5154,,1537,FISP,3,A,V1537-5235,36.7181598,-86.20278291,173,137.815915,4788489.201,3421418.318,103.9969083
5155,,1538,NOBO,2,A,V1538-5236,36.83971622,-86.15008874,165,576.7222009,4803650.557,3465201.818,-151.7955844
5156,,1538,PRAW,1,A,V1538-5237,36.84008962,-86.15379241,165,708.1345029,4803650.557,3465201.818,-35.69691043
5157,,1538,FISP,0,A,V1538-5238,36.83945699,-86.15183911,165,180.4360828,4803650.557,3465201.818,-88.5941559
5158,,1538,EAKI,0,A,V1538-5239,36.83903825,-86.15159365,165,72.2356609,4803650.557,3465201.818,-157.5338954
5159,,1538,EAKI,3,A,V1538-5240,36.83866536,-86.1518764,165,109.0797607,4803650.557,3465201.818,81.25735555
5160,,1539,EAKI,4,A,V1539-5241,36.85475932,-86.23556163,164,904.0208995,4778326.397,3470752.699,-159.4246521
5161,,1539,NOBO,1,A,V1539-5242,36.85525985,-86.23900031,164,529.5945685,4778326.397,3470752.699,-72.54512522
5162,,1539,PRAW,3,A,V1539-5243,36.85393894,-86.24016649,164,503.2784477,4778326.397,3470752.699,-2.966060551
5163,,1539,BEVI,2,A,V1539-5244,36.85405356,-86.23913188,164,210.338502,4778326.397,3470752.699,-18.3414903
5164,,1539,FISP,0,A,V1539-5245,36.85427658,-86.23854,164,148.7810472,4778326.397,3470752.699,-79.91932365
5165,,1539,DICK,0,A,V1539-5246,36.85380229,-86.23793987,164,151.1094866,4778326.397,3470752.699,169.6583398
5166,,1539,FISP,2,A,V1539-5247,36.853286,-86.23882279,164,240.7116803,4778326.397,3470752.699,62.62635514
5167,,1540,EAME,4,A,V1540-5248,36.88020103,-86.29445161,21,1043.997905,4761112.728,3480986.276,147.7370669
5168,,1540,FISP,2,A,V1540-5249,36.88285982,-86.29484486,21,876.0727609,4761112.728,3480986.276,-151.987603
5169,,1540,NOBO,3,A,V1540-5250,36.88092377,-86.30195334,21,1339.749532,4761112.728,3480986.276,12.11808904
5170,,1540,NOBO,0,A,V1540-5251,36.87921701,-86.29989309,21,1151.83358,4761112.728,3480986.276,51.88642733
5171,,1540,FISP,1,A,V1540-5252,36.8810741,-86.29701094,21,271.5726641,4761112.728,3480986.276,120.0686196
5172,,1541,NOBO,3,A,V1541-5253,36.87318672,-86.28086101,23,1379.817518,4764745.339,3477190.67,-151.3550063
5173,,1541,FISP,0,A,V1541-5254,36.87064041,-86.28413894,23,358.5902166,4764745.339,3477190.67,133.4797028
5174,,1541,BEVI,1,A,V1541-5255,36.87054719,-86.28432002,23,351.869062,4764745.339,3477190.67,123.3764544
5175,,1541,FISP,1,A,V1541-5256,36.8709884,-86.28558057,23,218.0557427,4764745.339,3477190.67,36.94974367
5176,,1541,FISP,0,A,V1541-5257,36.87160932,-86.28470222,23,125.7049232,4764745.339,3477190.67,-131.9210564
5177,,1542,GRSP,4,A,V1542-5258,36.88554743,-86.25576744,162,938.9373646,4772600.341,3481710.407,-140.15714
5178,,1542,NOBO,0,A,V1542-5259,36.88621459,-86.25694725,162,926.5920704,4772600.341,3481710.407,-114.0197282
5179,,1542,NOBO,1,A,V1542-5260,36.88299004,-86.26159083,162,1038.067672,4772600.341,3481710.407,17.97283449
5180,,1542,EAKI,1,A,V1542-5261,36.88594967,-86.25946611,162,835.4786901,4772600.341,3481710.407,-64.47063907
5181,,1542,EAME,3,A,V1542-5262,36.8834039,-86.2572455,162,334.7289261,4772600.341,3481710.407,148.1647692
5182,,1542,EAME,3,A,V1542-5263,36.88514491,-86.25726777,162,536.9679417,4772600.341,3481710.407,-121.5930222
5183,,1542,EAME,3,A,V1542-5264,36.88514491,-86.25726777,162,536.9679417,4772600.341,3481710.407,-121.5930222
5184,,1542,EAME,0,A,V1542-5265,36.88340799,-86.25798793,162,186.4384177,4772600.341,3481710.407,111.1374912
5185,,1542,EAME,0,A,V1542-5266,36.88347036,-86.25871547,162,208.950779,4772600.341,3481710.407,45.88818287
5186,,1542,EAKI,3,A,V1542-5267,36.88391339,-86.25894477,162,211.9523027,4772600.341,3481710.407,-3.15147649
5187,,1542,EAKI,3,A,V1542-5268,36.88391339,-86.25894477,162,211.9523027,4772600.341,3481710.407,-3.15147649
5188,,1542,EAME,3,A,V1542-5269,36.88452143,-86.25824032,162,231.9624848,4772600.341,3481710.407,-88.91716119
5189,,1542,BWWA,4,A,V1542-5270,36.88454258,-86.2588563,162,303.2018022,4772600.341,3481710.407,-52.51729185
5190,,1542,EAKI,1,A,V1542-5271,36.8843126,-86.25761195,162,236.6999233,4772600.341,3481710.407,-139.1305807
5191,,1543,PRAW,3,A,V1543-5272,36.92871721,-86.27602487,15,1123.350053,4768581.309,3497818.253,-12.58644188
5192,,1543,NOBO,3,A,V1543-5273,36.93007057,-86.27409221,15,904.8608048,4768581.309,3497818.253,-54.25144675
5193,,1543,NOBO,4,A,V1543-5274,36.92910055,-86.27030805,15,686.9129769,4768581.309,3497818.253,-146.9124062
5194,,1543,FISP,2,A,V1543-5275,36.92855868,-86.2729851,15,276.5205442,4768581.309,3497818.253,-41.18166996
5195,,1543,FISP,4,A,V1543-5276,36.92784933,-86.27300242,15,227.7427911,4768581.309,3497818.253,19.53993568
5196,,1543,BEVI,2,A,V1543-5277,36.92810998,-86.27269615,15,125.8928964,4768581.309,3497818.253,-8.32572244
5197,,1544,NOBO,3,A,V1544-5278,36.923153,-86.21509735,17,1088.988154,4784627.189,3496810.566,127.1439249
5198,,1544,DICK,4,A,V1544-5279,36.9256798,-86.21666459,17,211.0845842,4784627.189,3496810.566,-165.1065041
5199,,1544,FISP,1,A,V1544-5280,36.92614257,-86.21719456,17,229.0292734,4784627.189,3496810.566,-102.5877025
5200,,1544,PRAW,0,A,V1544-5281,36.9262613,-86.21731037,17,267.4228776,4784627.189,3496810.566,-93.48933347
5201,,1544,PRAW,1,A,V1544-5282,36.92624108,-86.21789301,17,302.5848036,4784627.189,3496810.566,-59.3885945
5202,,1544,FISP,0,A,V1544-5283,36.92592422,-86.21739364,17,144.5751278,4784627.189,3496810.566,-86.55769032
5203,,1545,EAME,2,A,V1545-5284,36.93466511,-86.21008589,14,917.5272374,4785900.203,3500417.668,161.5222014
5204,,1545,HESP,3,A,V1545-5285,36.93656556,-86.21180526,14,548.3068949,4785900.203,3500417.668,-132.5940634
5205,,1545,EAME,1,A,V1545-5286,36.93606994,-86.21203887,14,375.6582474,4785900.203,3500417.668,-143.4859318
5206,,1545,EAME,1,A,V1545-5287,36.93606994,-86.21203887,14,375.6582474,4785900.203,3500417.668,-143.4859318
5207,,1545,EAME,1,A,V1545-5288,36.93606994,-86.21203887,14,375.6582474,4785900.203,3500417.668,-143.4859318
5208,,1545,EAME,1,A,V1545-5289,36.93606994,-86.21203887,14,375.6582474,4785900.203,3500417.668,-143.4859318
5209,,1545,EAME,0,A,V1545-5290,36.93518366,-86.21233782,14,234.7240907,4785900.203,3500417.668,155.1230835
5210,,1545,EAKI,3,A,V1545-5291,36.93595762,-86.2125542,14,237.6068932,4785900.203,3500417.668,-129.487317
5211,,1546,EAME,2,A,V1546-5292,36.96650282,-86.15133498,248,400.655479,4804087.226,3512029.213,76.34006593
5212,,1546,FISP,0,A,V1546-5293,36.96904081,-86.14956587,248,682.1078922,4804087.226,3512029.213,-128.6711989
5213,,1546,EAME,1,A,V1546-5294,36.96705154,-86.15011798,248,324.1074434,4804087.226,3512029.213,143.8789656
5214,,1546,FISP,3,A,V1546-5295,36.96702029,-86.15121855,248,209.7611983,4804087.226,3512029.213,73.43837556
5215,,1546,EAME,0,A,V1546-5296,36.96834475,-86.15084311,248,285.481882,4804087.226,3512029.213,-100.4888737
5216,,1546,EAKI,2,A,V1546-5297,36.96767067,-86.150145,248,257.1897855,4804087.226,3512029.213,-172.3132524
5217,,1546,EAME,0,A,V1546-5298,36.96725741,-86.15072587,248,142.9933164,4804087.226,3512029.213,126.2347329
5218,,1547,FISP,3,A,V1547-5299,36.99803367,-86.09167809,246,455.8481892,4821649.311,3522634.374,-66.07077548
5219,,1547,FISP,0,A,V1547-5300,36.99680056,-86.09267115,246,477.585884,4821649.311,3522634.374,3.751729071
5220,,1547,EAKI,0,A,V1547-5301,36.99650557,-86.09000706,246,332.6857612,4821649.311,3522634.374,154.8279849
5221,,1547,FISP,4,A,V1547-5303,36.99678715,-86.09037556,246,197.646612,4821649.311,3522634.374,168.7418584
5222,,1547,EAME,1,A,V1547-5304,36.99700829,-86.09118281,246,59.69299755,4821649.311,3522634.374,-45.79915815
5223,,1548,NOBO,3,A,V1548-5305,36.8594307,-86.14935065,163,1033.537791,4803422.457,3472332.689,-162.0215942
5224,,1548,NOBO,2,A,V1548-5306,36.86015062,-86.15213149,163,609.0101692,4803422.457,3472332.689,-106.2650989
5225,,1548,NOBO,2,A,V1548-5307,36.85963111,-86.15519834,163,829.9509736,4803422.457,3472332.689,-28.7626459
5226,,1548,BEVI,3,A,V1548-5308,36.85853874,-86.15171457,163,290.0443026,4803422.457,3472332.689,179.4483447
5227,,1548,EAME,0,A,V1548-5309,36.85894843,-86.1521655,163,216.3121618,4803422.457,3472332.689,-137.2087855
5228,,1548,EAME,1,F,V1548-5310,36.85922856,-86.15216329,163,295.8309733,4803422.457,3472332.689,-122.7005455
5229,,1548,EAME,1,V,V1548-5323,36.85910208,-86.15340127,163,287.8283837,4803422.457,3472332.689,-45.2624625
5230,,1548,EAKI,0,A,V1548-5324,36.85853578,-86.15256751,163,40.5610365,4803422.457,3472332.689,176.052155
5231,,1549,NOBO,3,A,V1549-5325,37.01085322,-86.0911093,135,785.7951972,4820865.818,3527797.514,174.1987098
5232,,1549,FISP,0,A,V1549-5326,37.01163085,-86.09404668,135,219.994732,4820865.818,3527797.514,-70.09927665
5233,,1549,DICK,1,A,V1549-5327,37.01039629,-86.09330523,135,280.8110633,4820865.818,3527797.514,119.8950066
5234,,1549,DICK,1,A,V1549-5328,37.01039629,-86.09330523,135,280.8110633,4820865.818,3527797.514,119.8950066
5235,,1550,NOBO,4,A,V1550-5329,37.01243088,-86.09037847,135,1113.009993,4820865.818,3527797.514,-153.6378069
5236,,1550,NOBO,1,A,V1550-5330,37.0132879,-86.09464286,135,847.5501456,4820865.818,3527797.514,-73.07523308
5237,,1550,FISP,0,A,V1550-5331,37.01162221,-86.09322223,135,261.9929846,4820865.818,3527797.514,-129.2704646
5238,,1550,EAME,3,A,V1550-5332,37.01056045,-86.09310142,135,271.4647087,4820865.818,3527797.514,137.3584737
5239,,1551,NOBO,0,A,V1551-5333,36.99672406,-86.06193093,247,628.1535543,4829549.718,3522359.776,-162.9661957
5240,,1551,EAME,3,A,V1551-5334,36.9988967,-86.06254635,247,1063.629001,4829549.718,3522359.776,-113.4643519
5241,,1551,NOBO,0,A,V1551-5335,36.99658562,-86.06473693,247,258.0329806,4829549.718,3522359.776,-31.89944966
5242,,1551,EAME,0,A,V1551-5336,36.99673378,-86.06416687,247,196.8397095,4829549.718,3522359.776,-74.56219513
5243,,1552,NOBO,1,A,V1552-5337,37.01433509,-86.04063741,136,1163.568698,4836142.526,3527798.816,-102.2320898
5244,,1552,EAKI,2,A,V1552-5338,37.01216477,-86.04474942,136,1018.854946,4836142.526,3527798.816,-20.13325579
5245,,1553,BWWA,4,A,V1553-5339,36.69931106,-86.17810695,179,313.5066024,4795440.149,3414519.453,155.0669767
5246,,1553,PRAW,0,A,V1553-5340,36.70011611,-86.17878876,179,183.1861302,4795440.149,3414519.453,-117.900714
5247,,1553,PRAW,0,A,V1553-5341,36.69997082,-86.17939855,179,144.1037089,4795440.149,3414519.453,-49.64195263
5248,,1554,EAME,1,A,V1554-5342,36.72083145,-86.48948781,188,804.9679923,4705225.557,3423116.283,23.58293774
5249,,1554,EAME,4,A,V1554-5343,36.72098155,-86.48731953,188,290.8062501,4705225.557,3423116.283,69.52069025
5250,,1555,EAME,2,A,V1555-5344,36.81795641,-86.40267423,27,583.8147828,4729628.447,3457782.716,-161.4465132
5251,,1555,EAKI,3,A,V1555-5345,36.81771598,-86.40417552,27,152.0341894,4729628.447,3457782.716,-138.2170248
5252,,1555,FISP,0,A,V1555-5346,36.81715032,-86.40386517,27,228.4858079,4729628.447,3457782.716,152.5587851
5253,,1556,NOBO,1,A,V1556-5347,36.85346828,-86.37805251,25,1530.215504,4738880.397,3470239.722,-23.46745715
5254,,1557,EAME,4,A,V1557-5348,36.883616,-86.42684762,20,383.732442,4723088.659,3481592.451,-119.6966897
5255,,1558,NOBO,3,A,V1558-5349,36.92422724,-86.38683117,16,1059.627133,4735971.918,3497208.172,33.0651787
5256,,1558,EAKI,1,A,V1558-5350,36.92524197,-86.38438105,16,272.4933784,4735971.918,3497208.172,51.59679217
5257,,1558,EAME,0,A,V1558-5351,36.92629919,-86.38462162,16,292.7459463,4735971.918,3497208.172,-35.95240704
5258,,1559,NOBO,1,A,V1559-5352,36.83488727,-86.73424268,160,449.2848179,4633306.831,3464551.905,-74.19148553
5259,,1560,EAME,2,A,V1560-5353,36.85049035,-86.68969038,159,585.8215175,4646772.826,3470848.501,32.84233468
5260,,1561,EAME,0,A,V1561-5354,36.85294805,-86.50471756,26,1180.411351,4699514.303,3470168.641,-139.5632298
5261,,1561,NOBO,3,A,V1561-5355,36.85084727,-86.50220448,26,1627.612317,4699514.303,3470168.641,179.8166606
5262,,1561,EAKI,1,A,V1561-5356,36.84998295,-86.50806469,26,318.9116743,4699514.303,3470168.641,73.66145575
5263,,1562,EAKI,0,A,V1562-5357,36.92548603,-86.38402269,16,140.7386218,4735971.918,3497208.172,62.99246302
5264,,1564,FISP,3,A,V1564-5358,36.70749514,-86.39770202,177,530.9249362,4731608.666,3417270.145,-61.86897882
5265,,1565,EAME,1,A,V1565-5359,36.77665686,-86.52609986,186,368.5516992,4693604.897,3443025.476,-150.3555248
